i:	0	e_train:	2.360852421792211	a_train:	78.71599793434143	e_val:	0.7266678335346701	a_val:	92.46999621391296
i:	1	e_train:	0.7079915394858709	a_train:	93.00400018692017	e_val:	0.5241089741044919	a_val:	94.69999074935913
i:	2	e_train:	0.5158560960667818	a_train:	94.92800235748291	e_val:	0.4178781444032127	a_val:	95.74999809265137
i:	3	e_train:	0.44809800033789526	a_train:	95.59998512268066	e_val:	0.3806954682475389	a_val:	96.21999859809875
i:	4	e_train:	0.41004774546382405	a_train:	95.92400193214417	e_val:	0.3311793181459281	a_val:	96.670001745224
i:	5	e_train:	0.3753988257734291	a_train:	96.32401466369629	e_val:	0.3114092616635828	a_val:	96.97999358177185
i:	6	e_train:	0.3253377834267775	a_train:	96.88801765441895	e_val:	0.29315503816755994	a_val:	97.13999032974243
i:	7	e_train:	0.31701437752656264	a_train:	96.89600467681885	e_val:	0.292994071222831	a_val:	97.06999659538269
i:	8	e_train:	0.2958112722867495	a_train:	97.13997840881348	e_val:	0.2861013488164024	a_val:	97.13999032974243
i:	9	e_train:	0.2966942037166799	a_train:	97.12198972702026	e_val:	0.2774288084943917	a_val:	97.27999567985535
i:	10	e_train:	0.2752155237555676	a_train:	97.36799001693726	e_val:	0.267969947012644	a_val:	97.38999605178833
i:	11	e_train:	0.2536861626444785	a_train:	97.62199521064758	e_val:	0.2562831146548493	a_val:	97.46999144554138
i:	12	e_train:	0.2460550049166659	a_train:	97.69200682640076	e_val:	0.24633694434750822	a_val:	97.57999777793884
i:	13	e_train:	0.23015215455367624	a_train:	97.8679895401001	e_val:	0.25818607679865235	a_val:	97.43000268936157
i:	14	e_train:	0.22749746860707823	a_train:	97.8879988193512	e_val:	0.24972226024534108	a_val:	97.50999808311462
i:	15	e_train:	0.22443692491512107	a_train:	97.89799451828003	e_val:	0.24554281781762194	a_val:	97.63000011444092
i:	16	e_train:	0.22103451461158963	a_train:	97.97599911689758	e_val:	0.25007283532774294	a_val:	97.47000336647034
i:	17	e_train:	0.2114542720981835	a_train:	98.05000424385071	e_val:	0.23912940534506355	a_val:	97.67000079154968
i:	18	e_train:	0.19800938225067713	a_train:	98.20799827575684	e_val:	0.23543490647925616	a_val:	97.71000146865845
i:	19	e_train:	0.1956499672211266	a_train:	98.23598861694336	e_val:	0.24383916139258624	a_val:	97.61999845504761
i:	20	e_train:	0.20446868083865785	a_train:	98.12999963760376	e_val:	0.24283446188784955	a_val:	97.59999513626099
i:	21	e_train:	0.19874616188748404	a_train:	98.15601110458374	e_val:	0.2362306671913224	a_val:	97.67999649047852
i:	22	e_train:	0.19663307831916976	a_train:	98.20999503135681	e_val:	0.2497478696002933	a_val:	97.46999740600586
i:	23	e_train:	0.19748915325511587	a_train:	98.21199774742126	e_val:	0.23254049030733318	a_val:	97.69999980926514
i:	24	e_train:	0.19070233015442997	a_train:	98.28799366950989	e_val:	0.23549522070313603	a_val:	97.68999814987183
i:	25	e_train:	0.18973244303060646	a_train:	98.29000234603882	e_val:	0.23540043813669667	a_val:	97.68999814987183
i:	26	e_train:	0.1928958111855203	a_train:	98.23000431060791	e_val:	0.2291270277716897	a_val:	97.79999256134033
i:	27	e_train:	0.17480636055851398	a_train:	98.4760046005249	e_val:	0.2154850039475236	a_val:	97.9200005531311
i:	28	e_train:	0.17248970304560696	a_train:	98.4760046005249	e_val:	0.2262797018494269	a_val:	97.7899968624115
i:	29	e_train:	0.18391223868938408	a_train:	98.35201501846313	e_val:	0.230565710157199	a_val:	97.78999090194702
i:	30	e_train:	0.1736350174762126	a_train:	98.4820008277893	e_val:	0.23006107039953896	a_val:	97.7400004863739
i:	31	e_train:	0.17042649428737802	a_train:	98.51000308990479	e_val:	0.22686383596918458	a_val:	97.75999188423157
i:	32	e_train:	0.17464400670917177	a_train:	98.40601086616516	e_val:	0.21981132924986782	a_val:	97.86999821662903
i:	33	e_train:	0.16014251057031695	a_train:	98.60798716545105	e_val:	0.21987615897713975	a_val:	97.86999225616455
i:	34	e_train:	0.1695722040503916	a_train:	98.5020101070404	e_val:	0.21277318613181728	a_val:	97.96000123023987
i:	35	e_train:	0.1578703307658219	a_train:	98.6659824848175	e_val:	0.21486220851777094	a_val:	97.95999526977539
i:	36	e_train:	0.15806376633017954	a_train:	98.64199161529541	e_val:	0.21560186947578994	a_val:	97.91999459266663
i:	37	e_train:	0.1621271065647296	a_train:	98.56601357460022	e_val:	0.21095670662917101	a_val:	97.97999262809753
i:	38	e_train:	0.14871253509714147	a_train:	98.71798157691956	e_val:	0.22336883634371849	a_val:	97.79999256134033
i:	39	e_train:	0.15113992995513983	a_train:	98.71198534965515	e_val:	0.2144832287687932	a_val:	97.94999957084656
i:	40	e_train:	0.16440040449387414	a_train:	98.54999780654907	e_val:	0.2146839321433724	a_val:	97.92999029159546
i:	41	e_train:	0.1539997917749149	a_train:	98.68001341819763	e_val:	0.22618117786589126	a_val:	97.80000448226929
i:	42	e_train:	0.15776370037857762	a_train:	98.62399101257324	e_val:	0.22024916105972225	a_val:	97.85999655723572
i:	43	e_train:	0.15068875590788167	a_train:	98.7099826335907	e_val:	0.22161060683483	a_val:	97.83999919891357
i:	44	e_train:	0.1459731942131406	a_train:	98.7879991531372	e_val:	0.21564276703508387	a_val:	97.9200005531311
i:	45	e_train:	0.1523851337714973	a_train:	98.69599342346191	e_val:	0.22493747921733115	a_val:	97.79999852180481
i:	46	e_train:	0.14113927257353437	a_train:	98.82197976112366	e_val:	0.21478456336182436	a_val:	97.94999361038208
i:	47	e_train:	0.14617929468939317	a_train:	98.75800013542175	e_val:	0.2256509502556761	a_val:	97.79999852180481
i:	48	e_train:	0.14682577500955712	a_train:	98.75198602676392	e_val:	0.21975993852078657	a_val:	97.87998795509338
i:	49	e_train:	0.14880713489320543	a_train:	98.73399138450623	e_val:	0.22246577867009767	a_val:	97.79999852180481
i:	50	e_train:	0.13945015176894174	a_train:	98.82000088691711	e_val:	0.2179853671900982	a_val:	97.85999655723572
